id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
746950457110372598,https://www.airbnb.com/rooms/746950457110372598,20231223055446,2023-12-23,city scrape,Aparthotel in Den Haag · ★4.38 · 2 bedrooms · 2 beds · 1 private bath,,"De Keizerstraat staat bekend als dé gezelligste straat van Scheveningen. Kleine en leuke winkeltjes vind je hier, maar ook lekkere restaurants en cafés. Genoeg vertier en dichtbij de boulevard van Scheven ingen.",https://a0.muscache.com/pictures/miso/Hosting-746950457110372598/original/018c5b5c-0bc5-41f6-8c0a-39a14fdfb6bf.jpeg,485306833,https://www.airbnb.com/users/show/485306833,Marina,2022-10-27,"The Hague, Netherlands","Hi! I am Marina, host at Ocean House Scheveningen.

Whether you come to sleep together or with the whole family, everything and everyone is welcome at Ocean House. In each room you can enjoy the best facilities such as a Nespresso coffee machine, your own kitchen, a nice bathroom to get ready for the evening after a day at the beach and, above all, enough space for everyone. Oh, and did you know that in some rooms the dog is also welcome?",within an hour,90%,100%,f,https://a0.muscache.com/im/pictures/user/3d52ed24-3469-4d42-948b-2e59911102e4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3d52ed24-3469-4d42-948b-2e59911102e4.jpg?aki_policy=profile_x_medium,,5,5,"['email', 'phone']",t,t,"Den Haag, Zuid-Holland, Netherlands",Oud Scheveningen,Wijk 07 Scheveningen,52.1059649,4.2738245,Room in aparthotel,Private room,4,,1 private bath,,2,[],$324.00,7,365,2,4,99,99,2.2,99.0,,t,0,0,0,132,2023-12-23,13,13,0,2022-12-30,2023-09-24,4.38,3.92,4.69,4.54,4.54,4.85,3.85,Exempt,t,5,0,5,0,1.09
747731033823292952,https://www.airbnb.com/rooms/747731033823292952,20231223055446,2023-12-23,city scrape,Rental unit in Den Haag · Studio · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/821d3212-a41e-4459-8a14-c6866a3929ef.jpg,10239880,https://www.airbnb.com/users/show/10239880,Lucas,2013-11-24,,"Flexible, Positive spirit and open mind. 

Both as a host and guest I am respectful, helpful and easy going. 
If I may say this about myself. 

Love to travel and visit and experience new spaces and places. ",within an hour,100%,92%,f,https://a0.muscache.com/im/pictures/user/ab9b281c-6525-4347-b86c-dd0d2214e376.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ab9b281c-6525-4347-b86c-dd0d2214e376.jpg?aki_policy=profile_x_medium,,72,120,"['email', 'phone']",t,t,,Scheveningen Badplaats,Wijk 07 Scheveningen,52.10809,4.27452,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$231.00,1,365,1,1,365,365,1.0,365.0,,t,1,7,27,58,2023-12-23,1,1,0,2023-05-09,2023-05-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0518 0AB6 1057 BE1B B314,f,9,9,0,0,0.13
747884819637498354,https://www.airbnb.com/rooms/747884819637498354,20231223055446,2023-12-23,city scrape,Tiny home in Den Haag · ★4.75 · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-747884819637498354/original/f13bd64f-8044-4c64-959b-7c2a67137e42.jpeg,22425095,https://www.airbnb.com/users/show/22425095,Richard,2014-10-12,"The Hague, Netherlands","",within an hour,100%,100%,f,https://a0.muscache.com/im/users/22425095/profile_pic/1413112195/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/22425095/profile_pic/1413112195/original.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Vogelwijk,Wijk 13 Vogelwijk,52.0808402,4.2565278,Tiny home,Entire home/apt,2,,1 bath,,1,[],$150.00,3,1125,1,7,1125,1125,1.3,1125.0,,t,22,52,82,168,2023-12-23,68,62,1,2022-11-13,2023-11-30,4.75,4.74,4.69,4.93,4.94,4.84,4.53,0518 E5E6 9ED4 4AAB 47A9,f,1,1,0,0,5.02
749044620614103468,https://www.airbnb.com/rooms/749044620614103468,20231223055446,2023-12-23,city scrape,Condo in The Hague · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,,"8 minutes walk to the closest supermarket Ah: Lorentzplein 76, 2522 EH Den Haag<br />15 minutes walk to Den Haag HS train station.",https://a0.muscache.com/pictures/a13489a3-281d-45de-afb9-d8a8a60a5ba4.jpg,115324475,https://www.airbnb.com/users/show/115324475,Lin,2017-02-07,"The Hague, Netherlands","Hello travellers！
Welcome to visit The Hague and stay in my place.
I have many rooms in The Hague city center for long term rental. 
Please contact me for more details.",within a day,100%,59%,f,https://a0.muscache.com/im/pictures/user/f02447ef-5bc5-42c7-88ec-02f50bcb0ecc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f02447ef-5bc5-42c7-88ec-02f50bcb0ecc.jpg?aki_policy=profile_x_medium,,2,5,"['email', 'phone']",t,t,"The Hague, Zuid-Holland, Netherlands",Laakkwartier-Oost,Wijk 38 Laakkwartier en Spoorwijk,52.06194965820582,4.321564324777999,Private room in condo,Private room,1,,1 shared bath,,1,[],$53.00,2,365,2,2,365,365,2.0,365.0,,t,30,60,90,90,2023-12-23,9,6,0,2022-11-15,2023-09-17,4.78,4.89,4.67,5.0,5.0,4.89,4.67,Exempt,f,2,0,2,0,0.67
751806444849601826,https://www.airbnb.com/rooms/751806444849601826,20231223055446,2023-12-23,city scrape,Condo in Den Haag · ★4.75 · 2 bedrooms · 2 beds · 1.5 baths,,"Bezuidenhout is a quiet and centrally located neighbourhood. You are so in the center, beautiful parks and the beach. Tram stops, a train station (with a direct connection to the airport) and the highway are nearby.",https://a0.muscache.com/pictures/miso/Hosting-751806444849601826/original/41533ef9-eae9-4412-9628-dda86e5c562e.jpeg,18003640,https://www.airbnb.com/users/show/18003640,Jerome,2014-07-12,"The Hague, Netherlands",Physical therapist from the Hague,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/62b2f627-f7bb-465b-8380-49b6df4292d1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/62b2f627-f7bb-465b-8380-49b6df4292d1.jpg?aki_policy=profile_x_medium,,1,5,"['email', 'phone']",t,t,"Den Haag, Zuid-Holland, Netherlands",Bezuidenhout-Oost,Wijk 26 Bezuidenhout,52.08336,4.34549,Entire condo,Entire home/apt,4,,1.5 baths,,2,[],$265.00,2,30,2,2,30,30,2.0,30.0,,t,19,49,79,354,2023-12-23,8,5,0,2022-11-20,2023-08-20,4.75,4.63,4.5,4.88,4.88,4.75,4.63,0518 77A2 6214 BDE7 47FB,f,1,1,0,0,0.60
754803427097701047,https://www.airbnb.com/rooms/754803427097701047,20231223055446,2023-12-23,city scrape,Townhouse in Den Haag · ★5.0 · 3 bedrooms · 3 beds · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-754803427097701047/original/a14b6761-243a-459a-9b1a-ccbb360f796e.jpeg,110800262,https://www.airbnb.com/users/show/110800262,Vesela,2017-01-10,"The Hague, Netherlands","Hello, my name is Vesela. 
Pet lover, traveler, in love with books, kids and beach. Passion for flowers and gardening. Trying my best with cooking and baking. Would not miss a chance to get to know different cultures and way of living. Nice to meet you! ",within a day,100%,78%,f,https://a0.muscache.com/im/pictures/user/b36ee0de-38ce-4749-97b0-4ea603e46f24.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b36ee0de-38ce-4749-97b0-4ea603e46f24.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Waldeck-Noord,Wijk 18 Waldeck,52.06092,4.23441,Entire townhouse,Entire home/apt,6,,1 bath,,3,[],$190.00,4,20,2,5,20,20,4.1,20.0,,t,1,4,7,47,2023-12-23,5,5,0,2023-01-03,2023-08-03,5.0,5.0,4.8,5.0,5.0,4.8,5.0,0518 B1F5 AD8F 9066 4A02,f,1,1,0,0,0.42
755112391017766840,https://www.airbnb.com/rooms/755112391017766840,20231223055446,2023-12-23,previous scrape,Condo in Den Haag · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/miso/Hosting-755112391017766840/original/98dffdf0-30ab-4c94-9a6f-05dae508c4ac.jpeg,2817394,https://www.airbnb.com/users/show/2817394,Ian,2012-07-03,"The Hague, Netherlands","Traveling and food are one of my greatest passions in life.
Me and my girlfriend love to cook for our friends and spoil them.

As a guest I believe that people perceive me as a calm and neat guest. 

I find the airbnb concept amazing!! I'm looking forward in exploring the airbnbeees around the world!

",within an hour,100%,100%,t,https://a0.muscache.com/im/users/2817394/profile_pic/1366565011/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2817394/profile_pic/1366565011/original.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Rond de Energiecentrale,Wijk 21 Regentessekwartier,52.078,4.29127,Private room in condo,Private room,2,,1 shared bath,,1,[],,1,31,1,1,1125,1125,1.0,1125.0,,,0,0,0,0,2023-12-23,28,19,0,2022-11-10,2023-04-30,4.89,4.89,4.96,4.93,4.96,4.71,4.71,0518 5ACD E2BE 95EC 4A1D,f,2,0,2,0,2.05
755687507630655166,https://www.airbnb.com/rooms/755687507630655166,20231223055446,2023-12-23,city scrape,Bungalow in Den Haag · ★4.84 · 3 bedrooms · 5 beds · 1.5 baths,,"Beach Resort Kijkduin Den Haag<br />Aan de rand van een breed zandstrand, midden in een uitgestrekt duingebied, ligt Beach Resort Kijkduin. Kijkduin is een gezellige badplaats ten zuiden van Den Haag. Kijkduin biedt voor ieder wat wils: sfeervolle strandpaviljoens langs een mooie boulevard, maar ook rust en natuur.<br /><br />Ook zijn er vele mogelijkheden voor culturele uitstapjes in de omgeving. Zo zijn in Den Haag onder meer de Koninklijke Paleizen te bezoeken, het Binnenhof met de Ridderzaal, de Tweede kamer en allerlei musea. Steden als Utrecht en Amsterdam zijn ook eenvoudig te bereiken (resp. 37 en 52 minuten met de trein).<br />Voor vertier is een uitstapje naar een attractiepark zoals Duinrell altijd een goed idee, Madurodam met veel Nederlandse bezienswaardigheden in miniatuur formaat of het Omniversum, een IMAX-bioscoop met een enorme halfronde projectiewand. <br />Kort samengevat is er genoeg te doen tijdens een vakantie in Villa de Grasduin!",https://a0.muscache.com/pictures/miso/Hosting-755687507630655166/original/33e87f14-1b0c-45fa-b4e0-4e6cdd048f7e.jpeg,90972865,https://www.airbnb.com/users/show/90972865,Ilse,2016-08-20,"Oosterbeek, Netherlands","Mijn naam is Ilse en als eigenaar van Villa de Grasduin heet ik je van harte welkom op een onvergetelijke strandvakantie in Den Haag. 

Met een passie voor gastvrijheid en oog voor comfort is Villa de Grasduin ingericht als een plek waar je je direct thuis zult voelen; of je nu in alle rust wilt werken of lekker vakantie wilt vieren.

Als je vragen of opmerkingen hebt, ben ik altijd bereid te helpen om ervoor te zorgen dat je een onvergetelijk verblijf hebt in de Grasduin!",within a few hours,100%,83%,t,https://a0.muscache.com/im/pictures/user/User-90972865/original/ae02dc34-d691-46f1-9285-85e434cfd586.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-90972865/original/ae02dc34-d691-46f1-9285-85e434cfd586.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Den Haag, Zuid-Holland, Netherlands",Ockenburgh,Wijk 15 Kijkduin en Ockenburgh,52.05742742858284,4.2090524571166865,Entire bungalow,Entire home/apt,6,,1.5 baths,,5,[],$180.00,5,21,2,5,21,21,5.0,21.0,,t,19,44,48,226,2023-12-23,19,19,1,2023-04-07,2023-12-12,4.84,4.74,4.89,4.95,5.0,4.95,4.79,Exempt,f,1,1,0,0,2.18
757072602547907526,https://www.airbnb.com/rooms/757072602547907526,20231223055446,2023-12-23,city scrape,Rental unit in Den Haag · ★4.29 · 1 bedroom · 2 beds · 1 shared bath,,,https://a0.muscache.com/pictures/prohost-api/Hosting-757072602547907526/original/23486612-4d00-4689-9b88-d32b56c3b4ec.jpeg,115403367,https://www.airbnb.com/users/show/115403367,Homey,2017-02-07,"The Hague, Netherlands",Homey Housing is een verhuurmakelaar in Den Haag en Rotterdam. Wij zijn actief in de short - en longstay markt. Op zoek naar een woning? Stuur ons een berichtje!,within an hour,100%,94%,f,https://a0.muscache.com/im/pictures/user/06befba8-fcc0-46c6-a29e-0df2d731bb9e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/06befba8-fcc0-46c6-a29e-0df2d731bb9e.jpg?aki_policy=profile_x_medium,,17,20,"['email', 'phone']",t,t,,Voorhout,Wijk 28 Centrum,52.07734,4.31081,Private room in rental unit,Private room,2,,1 shared bath,,2,[],$69.00,2,119,2,2,119,119,2.0,119.0,,t,0,0,0,0,2023-12-23,61,51,2,2022-11-20,2023-12-06,4.29,4.21,4.37,4.74,4.65,4.6,4.16,Exempt,f,6,1,5,0,4.59
757180377912319471,https://www.airbnb.com/rooms/757180377912319471,20231223055446,2023-12-23,city scrape,Rental unit in Den Haag · ★4.54 · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/prohost-api/Hosting-757180377912319471/original/2a600c91-560d-4b63-a3ab-bd2a48735cdc.jpeg,115403367,https://www.airbnb.com/users/show/115403367,Homey,2017-02-07,"The Hague, Netherlands",Homey Housing is een verhuurmakelaar in Den Haag en Rotterdam. Wij zijn actief in de short - en longstay markt. Op zoek naar een woning? Stuur ons een berichtje!,within an hour,100%,94%,f,https://a0.muscache.com/im/pictures/user/06befba8-fcc0-46c6-a29e-0df2d731bb9e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/06befba8-fcc0-46c6-a29e-0df2d731bb9e.jpg?aki_policy=profile_x_medium,,17,20,"['email', 'phone']",t,t,,Zuidwal,Wijk 28 Centrum,52.07743,4.30896,Private room in rental unit,Private room,2,,1 shared bath,,1,[],$69.00,2,119,2,2,119,119,2.0,119.0,,t,0,0,0,0,2023-12-23,23,21,0,2022-11-20,2023-11-19,4.54,4.54,4.5,4.71,4.75,4.88,4.38,Exempt,t,6,1,5,0,1.73
757202521154776667,https://www.airbnb.com/rooms/757202521154776667,20231223055446,2023-12-23,city scrape,Rental unit in Den Haag · ★4.0 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/prohost-api/Hosting-757202521154776667/original/4b343d67-573e-403f-9d27-909a4b954cbc.jpeg,115403367,https://www.airbnb.com/users/show/115403367,Homey,2017-02-07,"The Hague, Netherlands",Homey Housing is een verhuurmakelaar in Den Haag en Rotterdam. Wij zijn actief in de short - en longstay markt. Op zoek naar een woning? Stuur ons een berichtje!,within an hour,100%,94%,f,https://a0.muscache.com/im/pictures/user/06befba8-fcc0-46c6-a29e-0df2d731bb9e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/06befba8-fcc0-46c6-a29e-0df2d731bb9e.jpg?aki_policy=profile_x_medium,,17,20,"['email', 'phone']",t,t,,Zuidwal,Wijk 28 Centrum,52.07627,4.30942,Private room in rental unit,Private room,2,,1 bath,,1,[],$69.00,2,119,2,2,119,119,2.0,119.0,,t,21,39,62,320,2023-12-23,14,9,0,2022-11-22,2023-11-12,4.0,4.57,4.79,4.79,4.93,4.14,4.64,Exempt,f,6,1,5,0,1.06
757203509229769340,https://www.airbnb.com/rooms/757203509229769340,20231223055446,2023-12-23,city scrape,Rental unit in Den Haag · ★4.06 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/prohost-api/Hosting-757203509229769340/original/84f54640-5b25-46a0-b056-feb614e8ad31.jpeg,115403367,https://www.airbnb.com/users/show/115403367,Homey,2017-02-07,"The Hague, Netherlands",Homey Housing is een verhuurmakelaar in Den Haag en Rotterdam. Wij zijn actief in de short - en longstay markt. Op zoek naar een woning? Stuur ons een berichtje!,within an hour,100%,94%,f,https://a0.muscache.com/im/pictures/user/06befba8-fcc0-46c6-a29e-0df2d731bb9e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/06befba8-fcc0-46c6-a29e-0df2d731bb9e.jpg?aki_policy=profile_x_medium,,17,20,"['email', 'phone']",t,t,,Voorhout,Wijk 28 Centrum,52.07794,4.31069,Private room in rental unit,Private room,2,,1 bath,,1,[],$69.00,2,119,2,2,119,119,2.0,119.0,,t,23,49,72,344,2023-12-23,17,11,0,2022-11-20,2023-09-08,4.06,4.18,4.18,4.53,4.29,4.59,4.12,Exempt,t,6,1,5,0,1.28
757333272851183727,https://www.airbnb.com/rooms/757333272851183727,20231223055446,2023-12-23,city scrape,Loft in Den Haag · ★4.10 · 2 bedrooms · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/7460c56b-a425-42ad-b9b4-422b1fb41585.jpg,10239880,https://www.airbnb.com/users/show/10239880,Lucas,2013-11-24,,"Flexible, Positive spirit and open mind. 

Both as a host and guest I am respectful, helpful and easy going. 
If I may say this about myself. 

Love to travel and visit and experience new spaces and places. ",within an hour,100%,92%,f,https://a0.muscache.com/im/pictures/user/ab9b281c-6525-4347-b86c-dd0d2214e376.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ab9b281c-6525-4347-b86c-dd0d2214e376.jpg?aki_policy=profile_x_medium,,72,120,"['email', 'phone']",t,t,,Scheveningen Badplaats,Wijk 07 Scheveningen,52.10894,4.27618,Entire loft,Entire home/apt,4,,1 bath,,2,[],$271.00,1,365,1,1,365,365,1.0,365.0,,t,4,18,37,291,2023-12-23,10,9,0,2022-11-28,2023-04-21,4.1,4.2,4.6,4.7,4.4,4.6,4.3,0518 0AB6 1057 BE1B B314,f,9,9,0,0,0.77
757767801937019147,https://www.airbnb.com/rooms/757767801937019147,20231223055446,2023-12-23,previous scrape,Chalet in Den Haag · ★3.86 · 2 bedrooms · 3 beds · 1 bath,,,https://a0.muscache.com/pictures/prohost-api/Hosting-757767801937019147/original/f3f45fd7-2e60-430f-b54f-e8af318f6e4e.jpeg,256391686,https://www.airbnb.com/users/show/256391686,Eezz,2019-04-17,,"",within an hour,100%,93%,f,https://a0.muscache.com/im/pictures/user/1c2b68c6-bd69-410f-863e-ccc33149ea44.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1c2b68c6-bd69-410f-863e-ccc33149ea44.jpg?aki_policy=profile_x_medium,,141,229,"['email', 'phone', 'work_email']",t,t,,Ockenburgh,Wijk 15 Kijkduin en Ockenburgh,52.05371,4.21586,Entire chalet,Entire home/apt,4,,1 bath,,3,[],$106.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2023-12-23,7,7,0,2023-03-20,2023-10-30,3.86,3.57,3.71,4.71,4.0,4.14,3.86,Exempt,f,10,10,0,0,0.75
758501421292545703,https://www.airbnb.com/rooms/758501421292545703,20231223055446,2023-12-23,city scrape,Condo in Den Haag · ★4.89 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-758501421292545703/original/51213ece-7d94-4a43-9d47-0bfe5cda3c39.jpeg,6803271,https://www.airbnb.com/users/show/6803271,Karin,2013-06-08,"The Hague, Netherlands","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/48502ddb-36e2-4bbc-8544-dbce20c9ab9b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/48502ddb-36e2-4bbc-8544-dbce20c9ab9b.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Archipelbuurt,Wijk 05 Archipelbuurt,52.09044,4.30533,Entire condo,Entire home/apt,2,,1 bath,,1,[],$210.00,3,14,3,3,14,14,3.0,14.0,,t,19,49,79,259,2023-12-23,19,18,0,2022-12-18,2023-11-01,4.89,4.95,4.95,4.95,4.95,4.95,4.68,0518 2D90 3D24 2317 4C74,f,1,1,0,0,1.54
761631691624690687,https://www.airbnb.com/rooms/761631691624690687,20231223055446,2023-12-23,city scrape,Home in Den Haag · ★5.0 · 4 bedrooms · 4 beds · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-761631691624690687/original/6690e552-8fcf-44b6-b0b4-df5c2515eeb4.jpeg,60649540,https://www.airbnb.com/users/show/60649540,Fran,2016-02-27,"Madrid, Spain","",within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/494ed7ea-5299-4763-be74-4ce8ed4f2490.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/494ed7ea-5299-4763-be74-4ce8ed4f2490.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,,Stadhoudersplantsoen,Wijk 11 Duinoord,52.08465100000001,4.278423699999999,Entire home,Entire home/apt,4,,1 bath,,4,[],$278.00,3,30,3,3,30,30,3.0,30.0,,t,9,9,9,71,2023-12-23,4,4,0,2022-12-30,2023-08-21,5.0,5.0,5.0,5.0,5.0,4.75,4.75,0518 9630 E3D9 3043 48A5,f,1,1,0,0,0.33
763486684496666111,https://www.airbnb.com/rooms/763486684496666111,20231223055446,2023-12-23,city scrape,Condo in Den Haag · ★4.66 · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/0a17cb07-b215-4139-989d-5265280876e2.jpg,406010428,https://www.airbnb.com/users/show/406010428,Marina,2021-06-08,,"",within a few hours,100%,88%,t,https://a0.muscache.com/im/pictures/user/e42e2206-c386-4b2f-8300-ebdf2ce5de11.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e42e2206-c386-4b2f-8300-ebdf2ce5de11.jpg?aki_policy=profile_x_medium,,1,1,['phone'],t,t,,Vissershaven,Wijk 07 Scheveningen,52.09988,4.27142,Private room in condo,Private room,2,,1 shared bath,,1,[],$71.00,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,2023-12-23,28,28,0,2023-04-09,2023-10-29,4.66,4.69,4.76,4.76,4.76,4.55,4.41,0518 1307 120D 06EF 47DC,f,1,0,1,0,3.24
764465307330480219,https://www.airbnb.com/rooms/764465307330480219,20231223055446,2023-12-23,city scrape,Condo in Den Haag · ★5.0 · 2 bedrooms · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-764465307330480219/original/92fdbcb9-4d42-4fc3-8aec-26dfb9da83db.jpeg,430771434,https://www.airbnb.com/users/show/430771434,Sarah,2021-11-07,,"",within an hour,100%,58%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,['phone'],f,t,,Valkenboskwartier,Wijk 20 Valkenboskwartier,52.07411,4.27286,Entire condo,Entire home/apt,4,,1 bath,,2,[],$160.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,1,11,41,118,2023-12-23,5,5,0,2023-09-21,2023-10-26,5.0,4.8,5.0,5.0,5.0,4.8,4.8,0518 4E7E 1351 9BD1 C521,t,1,1,0,0,1.60
765752109392480766,https://www.airbnb.com/rooms/765752109392480766,20231223055446,2023-12-23,previous scrape,Rental unit in Den Haag · ★4.60 · 1 bedroom · 1 bed · 1.5 baths,,"Een rustige buurt met op 1 minuut loopafstand, een strookje groen waar men kan wandelen.  op 5 minuten loopafstand bevinden zich allerlei winkels/supermarkten en op slechts 10 minuten loopafstand het station (Den Haag HS).<br />Indien u met de auto bent, kunt u in e buurt parkeren (betaald). Door de uitvalswegen zit u zo op de snelweg.",https://a0.muscache.com/pictures/b31197b0-f25f-42a9-9e37-186bc8b7208b.jpg,138975391,https://www.airbnb.com/users/show/138975391,Silvienne,2017-07-06,"The Hague, Netherlands","",within a day,100%,56%,f,https://a0.muscache.com/im/pictures/user/412434e6-6caf-44fa-83e8-bf4b279bdc4a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/412434e6-6caf-44fa-83e8-bf4b279bdc4a.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Den Haag, Zuid-Holland, Netherlands",Laakkwartier-Oost,Wijk 38 Laakkwartier en Spoorwijk,52.063,4.3272,Entire rental unit,Entire home/apt,2,,1.5 baths,,1,[],$72.00,2,30,5,5,30,30,5.0,30.0,,t,0,0,0,0,2023-12-23,5,4,0,2022-12-11,2023-08-30,4.6,5.0,4.6,5.0,4.8,4.6,5.0,0518 AF8A A334 3F77 400F,f,1,1,0,0,0.40
